t_home,t_away,t_win,t_loss,gameUID,date
DET,ATL,DET,ATL,52f2c144ddbd75540abaad50,2000-12-13
IND,DAL,IND,DAL,52f2c144ddbd75540abaad51,2000-12-13
LAC,MIA,MIA,LAC,52f2c145ddbd75540abaad52,2000-12-13
PHO,SAS,PHO,SAS,52f2c145ddbd75540abaad53,2000-12-13
POR,LAL,POR,LAL,52f2c146ddbd75540abaad54,2000-12-13
UTA,MIL,MIL,UTA,52f2c146ddbd75540abaad55,2000-12-13
VAN,SEA,SEA,VAN,52f2c147ddbd75540abaad56,2000-12-13
WAS,PHI,PHI,WAS,52f2c147ddbd75540abaad57,2000-12-13
GSW,HOU,HOU,GSW,52f2c147ddbd75540abaad58,2000-12-14
SAS,DEN,DEN,SAS,52f2c148ddbd75540abaad59,2000-12-14
TOR,NYK,TOR,NYK,52f2c148ddbd75540abaad5a,2000-12-14
BOS,SAC,SAC,BOS,52f2c149ddbd75540abaad5b,2000-12-15
CHI,ATL,ATL,CHI,52f2c149ddbd75540abaad5c,2000-12-15
DET,MIN,MIN,DET,52f2c14addbd75540abaad5d,2000-12-15
IND,CLE,CLE,IND,52f2c14addbd75540abaad5e,2000-12-15
LAL,VAN,LAL,VAN,52f2c14bddbd75540abaad5f,2000-12-15
MIL,TOR,MIL,TOR,52f2c14bddbd75540abaad60,2000-12-15
NYK,UTA,UTA,NYK,52f2c14cddbd75540abaad61,2000-12-15
PHI,DAL,DAL,PHI,52f2c14cddbd75540abaad62,2000-12-15
PHO,LAC,LAC,PHO,52f2c14dddbd75540abaad63,2000-12-15
POR,ORL,POR,ORL,52f2c14dddbd75540abaad64,2000-12-15
SEA,MIA,SEA,MIA,52f2c14dddbd75540abaad65,2000-12-15
WAS,CHH,CHH,WAS,52f2c14eddbd75540abaad66,2000-12-15
ATL,NJN,NJN,ATL,52f2c14eddbd75540abaad67,2000-12-16
CHH,BOS,CHH,BOS,52f2c14fddbd75540abaad68,2000-12-16
CHI,PHI,PHI,CHI,52f2c14fddbd75540abaad69,2000-12-16
CLE,UTA,CLE,UTA,52f2c150ddbd75540abaad6a,2000-12-16
GSW,MIA,MIA,GSW,52f2c150ddbd75540abaad6b,2000-12-16
HOU,DEN,DEN,HOU,52f2c151ddbd75540abaad6c,2000-12-16
MIN,IND,MIN,IND,52f2c151ddbd75540abaad6d,2000-12-16
SAS,PHO,SAS,PHO,52f2c152ddbd75540abaad6e,2000-12-16
DET,DAL,DAL,DET,52f2c152ddbd75540abaad6f,2000-12-17
LAC,WAS,WAS,LAC,52f2c153ddbd75540abaad70,2000-12-17
NJN,SAC,SAC,NJN,52f2c153ddbd75540abaad71,2000-12-17
POR,NYK,NYK,POR,52f2c04bddbd75540abaab5f,2000-03-26
SAC,LAL,LAL,SAC,52f2c04bddbd75540abaab60,2000-03-26
SEA,SAS,SAS,SEA,52f2c04cddbd75540abaab61,2000-03-27
UTA,DAL,DAL,UTA,52f2c04cddbd75540abaab62,2000-03-27
ATL,DEN,ATL,DEN,52f2c04dddbd75540abaab63,2000-03-28
CLE,TOR,TOR,CLE,52f2c04dddbd75540abaab64,2000-03-28
HOU,GSW,HOU,GSW,52f2c04eddbd75540abaab65,2000-03-28
LAC,DAL,DAL,LAC,52f2c04eddbd75540abaab66,2000-03-28
MIA,PHO,MIA,PHO,52f2c04fddbd75540abaab67,2000-03-28
MIN,PHI,PHI,MIN,52f2c04fddbd75540abaab68,2000-03-28
NJN,IND,NJN,IND,52f2c050ddbd75540abaab69,2000-03-28
ORL,BOS,ORL,BOS,52f2c050ddbd75540abaab6a,2000-03-28
POR,SAS,SAS,POR,52f2c051ddbd75540abaab6b,2000-03-28
SAC,NYK,SAC,NYK,52f2c051ddbd75540abaab6c,2000-03-28
CHI,CLE,CLE,CHI,52f2c052ddbd75540abaab6d,2000-03-29
DET,CHH,CHH,DET,52f2c053ddbd75540abaab6e,2000-03-29
SEA,NYK,NYK,SEA,52f2c053ddbd75540abaab6f,2000-03-29
UTA,PHI,UTA,PHI,52f2c054ddbd75540abaab70,2000-03-29
VAN,LAL,LAL,VAN,52f2c054ddbd75540abaab71,2000-03-29
WAS,DEN,DEN,WAS,52f2c055ddbd75540abaab72,2000-03-29
ATL,PHO,PHO,ATL,52f2c055ddbd75540abaab73,2000-03-30
LAC,MIL,MIL,LAC,52f2c056ddbd75540abaab74,2000-03-30
MIA,CHI,MIA,CHI,52f2c056ddbd75540abaab75,2000-03-30
MIN,HOU,MIN,HOU,52f2c057ddbd75540abaab76,2000-03-30
NJN,TOR,NJN,TOR,52f2c057ddbd75540abaab77,2000-03-30
POR,DAL,POR,DAL,52f2c058ddbd75540abaab78,2000-03-30
SAS,GSW,SAS,GSW,52f2c058ddbd75540abaab79,2000-03-30
BOS,WAS,WAS,BOS,52f2c059ddbd75540abaab7a,2000-03-31
CHH,TOR,CHH,TOR,52f2c059ddbd75540abaab7b,2000-03-31
DET,PHO,PHO,DET,52f2c05addbd75540abaab7c,2000-03-31
IND,MIN,IND,MIN,52f2c05addbd75540abaab7d,2000-03-31
LAL,PHI,LAL,PHI,52f2c05bddbd75540abaab7e,2000-03-31
ORL,NJN,ORL,NJN,52f2c05bddbd75540abaab7f,2000-03-31
SEA,SAC,SEA,SAC,52f2c05cddbd75540abaab80,2000-03-31
UTA,GSW,UTA,GSW,52f2c05cddbd75540abaab81,2000-03-31
VAN,NYK,NYK,VAN,52f2c05dddbd75540abaab82,2000-03-31
CHI,CHH,CHH,CHI,52f2c05dddbd75540abaab83,2000-04-01
CLE,BOS,CLE,BOS,52f2c05eddbd75540abaab84,2000-04-01
DEN,UTA,DEN,UTA,52f2c05eddbd75540abaab85,2000-04-01
HOU,ATL,HOU,ATL,52f2c05fddbd75540abaab86,2000-04-01
POR,MIL,POR,MIL,52f2c05fddbd75540abaab87,2000-04-01
CLE,CHI,CHI,CLE,52f2c060ddbd75540abaab88,2000-04-02
GSW,MIL,MIL,GSW,52f2c060ddbd75540abaab89,2000-04-02
LAL,NYK,LAL,NYK,52f2c061ddbd75540abaab8a,2000-04-02
MIA,SAS,MIA,SAS,52f2c062ddbd75540abaab8b,2000-04-02
MIN,PHO,PHO,MIN,52f2c062ddbd75540abaab8c,2000-04-02
NJN,DET,DET,NJN,52f2c063ddbd75540abaab8d,2000-04-02
POR,SEA,POR,SEA,52f2c063ddbd75540abaab8e,2000-04-02
SAC,PHI,SAC,PHI,52f2c065ddbd75540abaab8f,2000-04-02
TOR,CHH,TOR,CHH,52f2be6addbd75540abaa7a2,1999-11-07
DEN,ATL,DEN,ATL,52f2be6addbd75540abaa7a3,1999-11-08
HOU,ORL,ORL,HOU,52f2be6bddbd75540abaa7a4,1999-11-08
LAC,UTA,UTA,LAC,52f2be6bddbd75540abaa7a5,1999-11-08
NYK,MIL,NYK,MIL,52f2be6cddbd75540abaa7a6,1999-11-08
PHI,SEA,PHI,SEA,52f2be6cddbd75540abaa7a7,1999-11-08
CHI,PHO,PHO,CHI,52f2be6dddbd75540abaa7a8,1999-11-09
DAL,LAL,LAL,DAL,52f2be6dddbd75540abaa7a9,1999-11-09
GSW,SAS,SAS,GSW,52f2be6eddbd75540abaa7aa,1999-11-09
MIA,IND,MIA,IND,52f2be6eddbd75540abaa7ab,1999-11-09
UTA,POR,UTA,POR,52f2be6fddbd75540abaa7ac,1999-11-09
BOS,DET,DET,BOS,52f2be6fddbd75540abaa7ad,1999-11-10
CHH,MIL,CHH,MIL,52f2be70ddbd75540abaa7ae,1999-11-10
HOU,LAL,LAL,HOU,52f2be70ddbd75540abaa7af,1999-11-10
LAC,SAS,SAS,LAC,52f2be70ddbd75540abaa7b0,1999-11-10
NJN,PHO,PHO,NJN,52f2be71ddbd75540abaa7b1,1999-11-10
ORL,PHI,ORL,PHI,52f2be71ddbd75540abaa7b2,1999-11-10
VAN,ATL,VAN,ATL,52f2be72ddbd75540abaa7b3,1999-11-10
WAS,SEA,SEA,WAS,52f2be72ddbd75540abaa7b4,1999-11-10
CLE,SEA,SEA,CLE,52f2be73ddbd75540abaa7b5,1999-11-11
DET,TOR,TOR,DET,52f2be73ddbd75540abaa7b6,1999-11-11
IND,ORL,IND,ORL,52f2be74ddbd75540abaa7b7,1999-11-11
MIA,DAL,MIA,DAL,52f2be74ddbd75540abaa7b8,1999-11-11
MIN,NYK,MIN,NYK,52f2be75ddbd75540abaa7b9,1999-11-11
BOS,NYK,BOS,NYK,52f2be75ddbd75540abaa7ba,1999-11-12
CHH,NJN,CHH,NJN,52f2be76ddbd75540abaa7bb,1999-11-12
DEN,POR,POR,DEN,52f2be76ddbd75540abaa7bc,1999-11-12
LAL,HOU,HOU,LAL,52f2be77ddbd75540abaa7bd,1999-11-12
MIL,PHO,MIL,PHO,52f2be77ddbd75540abaa7be,1999-11-12
PHI,CHI,PHI,CHI,52f2be77ddbd75540abaa7bf,1999-11-12
SAC,UTA,SAC,UTA,52f2be78ddbd75540abaa7c0,1999-11-12
VAN,GSW,GSW,VAN,52f2be78ddbd75540abaa7c1,1999-11-12
WAS,MIA,MIA,WAS,52f2be79ddbd75540abaa7c2,1999-11-12
CHI,BOS,CHI,BOS,52f2be79ddbd75540abaa7c3,1999-11-13
CLE,MIL,CLE,MIL,52f2be7addbd75540abaa7c4,1999-11-13
DAL,ORL,DAL,ORL,52f2be7addbd75540abaa7c5,1999-11-13
DET,SEA,DET,SEA,52f2be7bddbd75540abaa7c6,1999-11-13
GSW,HOU,HOU,GSW,52f2be7bddbd75540abaa7c7,1999-11-13
IND,WAS,IND,WAS,52f2be7cddbd75540abaa7c8,1999-11-13
MIN,PHO,MIN,PHO,52f2be7cddbd75540abaa7c9,1999-11-13
POR,ATL,POR,ATL,52f2be7cddbd75540abaa7ca,1999-11-13
SAS,CHH,SAS,CHH,52f2be7dddbd75540abaa7cb,1999-11-13
LAL,ATL,LAL,ATL,52f2be7dddbd75540abaa7cc,1999-11-14
NYK,MIA,MIA,NYK,52f2be7eddbd75540abaa7cd,1999-11-14
SAC,DEN,SAC,DEN,52f2be7fddbd75540abaa7ce,1999-11-14
TOR,PHI,PHI,TOR,52f2be7fddbd75540abaa7cf,1999-11-14
VAN,LAC,VAN,LAC,52f2be7fddbd75540abaa7d0,1999-11-14
HOU,IND,IND,HOU,52f2be80ddbd75540abaa7d1,1999-11-15
TOR,IND,IND,TOR,52f2c066ddbd75540abaab90,2000-04-02
VAN,DAL,DAL,VAN,52f2c066ddbd75540abaab91,2000-04-02
CHH,BOS,CHH,BOS,52f2c067ddbd75540abaab92,2000-04-04
DAL,SAC,DAL,SAC,52f2c067ddbd75540abaab93,2000-04-04
LAC,UTA,UTA,LAC,52f2c068ddbd75540abaab94,2000-04-04
MIA,CLE,MIA,CLE,52f2c068ddbd75540abaab95,2000-04-04
MIL,CHI,MIL,CHI,52f2c069ddbd75540abaab96,2000-04-04
MIN,ATL,MIN,ATL,52f2c069ddbd75540abaab97,2000-04-04
ORL,SAS,ORL,SAS,52f2c06addbd75540abaab98,2000-04-04
PHO,LAL,LAL,PHO,52f2c06addbd75540abaab99,2000-04-04
SEA,DEN,SEA,DEN,52f2c06bddbd75540abaab9a,2000-04-04
TOR,DET,DET,TOR,52f2c06bddbd75540abaab9b,2000-04-04
VAN,HOU,VAN,HOU,52f2c06cddbd75540abaab9c,2000-04-04
WAS,NJN,WAS,NJN,52f2c06cddbd75540abaab9d,2000-04-04
DET,BOS,DET,BOS,52f2c06dddbd75540abaab9e,2000-04-05
GSW,LAL,LAL,GSW,52f2c06dddbd75540abaab9f,2000-04-05
IND,NJN,IND,NJN,52f2c06eddbd75540abaaba0,2000-04-05
PHI,ATL,PHI,ATL,52f2c06eddbd75540abaaba1,2000-04-05
POR,HOU,HOU,POR,52f2c06fddbd75540abaaba2,2000-04-05
SAS,SAC,SAC,SAS,52f2c06fddbd75540abaaba3,2000-04-05
CHI,MIL,CHI,MIL,52f2c070ddbd75540abaaba4,2000-04-06
DEN,DAL,DAL,DEN,52f2c070ddbd75540abaaba5,2000-04-06
LAC,MIN,MIN,LAC,52f2c071ddbd75540abaaba6,2000-04-06
MIA,CHH,MIA,CHH,52f2c071ddbd75540abaaba7,2000-04-06
NYK,WAS,NYK,WAS,52f2c072ddbd75540abaaba8,2000-04-06
UTA,PHO,UTA,PHO,52f2c072ddbd75540abaaba9,2000-04-06
VAN,POR,VAN,POR,52f2c073ddbd75540abaabaa,2000-04-06
ATL,TOR,TOR,ATL,52f2c073ddbd75540abaabab,2000-04-07
BOS,PHI,PHI,BOS,52f2c074ddbd75540abaabac,2000-04-07
CHH,DET,DET,CHH,52f2c074ddbd75540abaabad,2000-04-07
GSW,UTA,UTA,GSW,52f2c075ddbd75540abaabae,2000-04-07
IND,CLE,IND,CLE,52f2c076ddbd75540abaabaf,2000-04-07
NJN,MIA,MIA,NJN,52f2c076ddbd75540abaabb0,2000-04-07
ORL,NYK,NYK,ORL,52f2c077ddbd75540abaabb1,2000-04-07
SAC,MIN,MIN,SAC,52f2c077ddbd75540abaabb2,2000-04-07
SEA,HOU,HOU,SEA,52f2c078ddbd75540abaabb3,2000-04-07
CHI,TOR,TOR,CHI,52f2c078ddbd75540abaabb4,2000-04-08
CLE,DET,CLE,DET,52f2c079ddbd75540abaabb5,2000-04-08
DAL,LAC,DAL,LAC,52f2c079ddbd75540abaabb6,2000-04-08
DEN,SEA,DEN,SEA,52f2c07addbd75540abaabb7,2000-04-08
LAL,SAS,SAS,LAL,52f2c07addbd75540abaabb8,2000-04-08
MIL,NJN,MIL,NJN,52f2c07bddbd75540abaabb9,2000-04-08
POR,VAN,POR,VAN,52f2c07bddbd75540abaabba,2000-04-08
WAS,ATL,WAS,ATL,52f2c07cddbd75540abaabbb,2000-04-08
CHH,IND,CHH,IND,52f2c07cddbd75540abaabbc,2000-04-09
GSW,DEN,GSW,DEN,52f2c07dddbd75540abaabbd,2000-04-09
HOU,UTA,HOU,UTA,52f2c07dddbd75540abaabbe,2000-04-09
MIA,NYK,MIA,NYK,52f2c07eddbd75540abaabbf,2000-04-09
ORL,PHI,ORL,PHI,52f2c07eddbd75540abaabc0,2000-04-09
SAC,PHO,PHO,SAC,52f2c07fddbd75540abaabc1,2000-04-09
NJN,SEA,SEA,NJN,52f2be80ddbd75540abaa7d2,1999-11-15
PHO,LAL,LAL,PHO,52f2be81ddbd75540abaa7d3,1999-11-15
UTA,SAS,UTA,SAS,52f2be81ddbd75540abaa7d4,1999-11-15
ATL,CHH,ATL,CHH,52f2be82ddbd75540abaa7d5,1999-11-16
DAL,HOU,DAL,HOU,52f2be82ddbd75540abaa7d6,1999-11-16
DEN,NYK,NYK,DEN,52f2be83ddbd75540abaa7d7,1999-11-16
GSW,CHI,GSW,CHI,52f2be83ddbd75540abaa7d8,1999-11-16
MIA,POR,POR,MIA,52f2be84ddbd75540abaa7d9,1999-11-16
MIL,LAC,MIL,LAC,52f2be84ddbd75540abaa7da,1999-11-16
SAC,VAN,SAC,VAN,52f2be85ddbd75540abaa7db,1999-11-16
SAS,IND,SAS,IND,52f2be85ddbd75540abaa7dc,1999-11-16
TOR,DET,TOR,DET,52f2be86ddbd75540abaa7dd,1999-11-16
WAS,PHI,PHI,WAS,52f2be86ddbd75540abaa7de,1999-11-16
BOS,CLE,BOS,CLE,52f2be86ddbd75540abaa7df,1999-11-17
CHH,DAL,CHH,DAL,52f2be87ddbd75540abaa7e0,1999-11-17
DET,NJN,DET,NJN,52f2be87ddbd75540abaa7e1,1999-11-17
MIN,LAC,LAC,MIN,52f2be88ddbd75540abaa7e2,1999-11-17
ORL,POR,POR,ORL,52f2be88ddbd75540abaa7e3,1999-11-17
PHI,MIA,MIA,PHI,52f2be89ddbd75540abaa7e4,1999-11-17
PHO,CHI,PHO,CHI,52f2be89ddbd75540abaa7e5,1999-11-17
SEA,GSW,SEA,GSW,52f2be8addbd75540abaa7e6,1999-11-17
UTA,NYK,UTA,NYK,52f2be8addbd75540abaa7e7,1999-11-17
DEN,LAL,DEN,LAL,52f2be8bddbd75540abaa7e8,1999-11-18
HOU,SAC,SAC,HOU,52f2be8bddbd75540abaa7e9,1999-11-18
MIL,SAS,MIL,SAS,52f2be8cddbd75540abaa7ea,1999-11-18
VAN,SEA,SEA,VAN,52f2be8cddbd75540abaa7eb,1999-11-18
WAS,TOR,WAS,TOR,52f2be8cddbd75540abaa7ec,1999-11-18
BOS,NJN,BOS,NJN,52f2be8dddbd75540abaa7ed,1999-11-19
DAL,SAC,SAC,DAL,52f2be8dddbd75540abaa7ee,1999-11-19
DET,CLE,DET,CLE,52f2be8eddbd75540abaa7ef,1999-11-19
IND,ATL,ATL,IND,52f2be8eddbd75540abaa7f0,1999-11-19
LAL,CHI,LAL,CHI,52f2be8fddbd75540abaa7f1,1999-11-19
MIN,UTA,MIN,UTA,52f2be8fddbd75540abaa7f2,1999-11-19
ORL,CHH,CHH,ORL,52f2be90ddbd75540abaa7f3,1999-11-19
PHI,POR,POR,PHI,52f2be90ddbd75540abaa7f4,1999-11-19
PHO,NYK,PHO,NYK,52f2be90ddbd75540abaa7f5,1999-11-19
TOR,LAC,TOR,LAC,52f2be91ddbd75540abaa7f6,1999-11-19
ATL,ORL,ORL,ATL,52f2be91ddbd75540abaa7f7,1999-11-20
CHH,POR,POR,CHH,52f2be92ddbd75540abaa7f8,1999-11-20
CLE,IND,IND,CLE,52f2be92ddbd75540abaa7f9,1999-11-20
DEN,CHI,DEN,CHI,52f2be93ddbd75540abaa7fa,1999-11-20
GSW,NYK,NYK,GSW,52f2be93ddbd75540abaa7fb,1999-11-20
MIA,BOS,MIA,BOS,52f2be94ddbd75540abaa7fc,1999-11-20
MIL,UTA,UTA,MIL,52f2be94ddbd75540abaa7fd,1999-11-20
NJN,PHI,PHI,NJN,52f2be95ddbd75540abaa7fe,1999-11-20
SAS,DAL,SAS,DAL,52f2be95ddbd75540abaa7ff,1999-11-20
SEA,HOU,SEA,HOU,52f2be96ddbd75540abaa800,1999-11-20
WAS,LAC,LAC,WAS,52f2be96ddbd75540abaa801,1999-11-20
DET,MIL,DET,MIL,52f2be96ddbd75540abaa802,1999-11-21
LAL,TOR,TOR,LAL,52f2be97ddbd75540abaa803,1999-11-21
PHO,SEA,PHO,SEA,52f2be97ddbd75540abaa804,1999-11-21
SAC,HOU,SAC,HOU,52f2be98ddbd75540abaa805,1999-11-21
VAN,MIN,MIN,VAN,52f2be98ddbd75540abaa806,1999-11-21
BOS,IND,BOS,IND,52f2be99ddbd75540abaa807,1999-11-22
PHI,SAS,SAS,PHI,52f2be99ddbd75540abaa808,1999-11-22
UTA,MIN,UTA,MIN,52f2be9addbd75540abaa809,1999-11-22
ATL,MIA,ATL,MIA,52f2be9addbd75540abaa80a,1999-11-23
CLE,POR,CLE,POR,52f2be9bddbd75540abaa80b,1999-11-23
HOU,DAL,HOU,DAL,52f2be9bddbd75540abaa80c,1999-11-23
LAC,NYK,LAC,NYK,52f2be9bddbd75540abaa80d,1999-11-23
PHO,TOR,PHO,TOR,52f2be9cddbd75540abaa80e,1999-11-23
SAC,NJN,SAC,NJN,52f2be9cddbd75540abaa80f,1999-11-23
WAS,VAN,WAS,VAN,52f2be9dddbd75540abaa810,1999-11-23
BOS,SAS,SAS,BOS,52f2be9dddbd75540abaa811,1999-11-24
CHH,VAN,CHH,VAN,52f2be9eddbd75540abaa812,1999-11-24
DEN,TOR,DEN,TOR,52f2be9eddbd75540abaa813,1999-11-24
GSW,NJN,NJN,GSW,52f2be9fddbd75540abaa814,1999-11-24
LAL,UTA,LAL,UTA,52f2be9fddbd75540abaa815,1999-11-24
MIA,ATL,MIA,ATL,52f2bea0ddbd75540abaa816,1999-11-24
MIL,CHI,MIL,CHI,52f2bea0ddbd75540abaa817,1999-11-24
MIN,POR,POR,MIN,52f2bea1ddbd75540abaa818,1999-11-24
ORL,DAL,ORL,DAL,52f2bea1ddbd75540abaa819,1999-11-24
PHI,WAS,WAS,PHI,52f2bea2ddbd75540abaa81a,1999-11-24
IND,DET,DET,IND,52f2bea2ddbd75540abaa81b,1999-11-25
BOS,MIL,MIL,BOS,52f2bea2ddbd75540abaa81c,1999-11-26
CHH,WAS,CHH,WAS,52f2bea3ddbd75540abaa81d,1999-11-26
DEN,MIN,DEN,MIN,52f2bea3ddbd75540abaa81e,1999-11-26
DET,ATL,DET,ATL,52f2bea4ddbd75540abaa81f,1999-11-26
IND,VAN,IND,VAN,52f2bea4ddbd75540abaa820,1999-11-26
LAL,NJN,LAL,NJN,52f2bea5ddbd75540abaa821,1999-11-26
PHI,CLE,PHI,CLE,52f2bea5ddbd75540abaa822,1999-11-26
POR,HOU,POR,HOU,52f2bea6ddbd75540abaa823,1999-11-26
SAC,GSW,SAC,GSW,52f2bea6ddbd75540abaa824,1999-11-26
SAS,CHI,SAS,CHI,52f2bea7ddbd75540abaa825,1999-11-26
SEA,LAC,SEA,LAC,52f2bea7ddbd75540abaa826,1999-11-26
UTA,TOR,TOR,UTA,52f2bea8ddbd75540abaa827,1999-11-26
ATL,BOS,ATL,BOS,52f2bea8ddbd75540abaa828,1999-11-27
CLE,CHH,CLE,CHH,52f2bea9ddbd75540abaa829,1999-11-27
DAL,CHI,DAL,CHI,52f2bea9ddbd75540abaa82a,1999-11-27
GSW,TOR,TOR,GSW,52f2beaaddbd75540abaa82b,1999-11-27
LAC,POR,POR,LAC,52f2beaaddbd75540abaa82c,1999-11-27
MIA,WAS,MIA,WAS,52f2beaaddbd75540abaa82d,1999-11-27
MIL,PHI,PHI,MIL,52f2beabddbd75540abaa82e,1999-11-27
MIN,VAN,MIN,VAN,52f2beabddbd75540abaa82f,1999-11-27
NYK,ORL,NYK,ORL,52f2beacddbd75540abaa830,1999-11-27
PHO,NJN,PHO,NJN,52f2beacddbd75540abaa831,1999-11-27
SAS,DEN,SAS,DEN,52f2beadddbd75540abaa832,1999-11-27
DET,ORL,ORL,DET,52f2beadddbd75540abaa833,1999-11-28
SEA,IND,SEA,IND,52f2beaeddbd75540abaa834,1999-11-28
VAN,SAS,SAS,VAN,52f2c07fddbd75540abaabc2,2000-04-09
BOS,ATL,BOS,ATL,52f2c080ddbd75540abaabc3,2000-04-10
LAL,SEA,LAL,SEA,52f2c080ddbd75540abaabc4,2000-04-10
MIL,ORL,MIL,ORL,52f2c081ddbd75540abaabc5,2000-04-10
MIN,DET,MIN,DET,52f2c081ddbd75540abaabc6,2000-04-10
NYK,IND,NYK,IND,52f2c082ddbd75540abaabc7,2000-04-10
PHI,MIA,PHI,MIA,52f2c082ddbd75540abaabc8,2000-04-10
TOR,CLE,TOR,CLE,52f2c083ddbd75540abaabc9,2000-04-10
UTA,POR,POR,UTA,52f2c083ddbd75540abaabca,2000-04-10
WAS,CHH,CHH,WAS,52f2c084ddbd75540abaabcb,2000-04-10
CHI,NJN,CHI,NJN,52f2c084ddbd75540abaabcc,2000-04-11
DAL,POR,DAL,POR,52f2c085ddbd75540abaabcd,2000-04-11
DEN,HOU,HOU,DEN,52f2c085ddbd75540abaabce,2000-04-11
GSW,VAN,GSW,VAN,52f2c086ddbd75540abaabcf,2000-04-11
LAC,PHO,PHO,LAC,52f2c086ddbd75540abaabd0,2000-04-11
SAC,SAS,SAS,SAC,52f2c087ddbd75540abaabd1,2000-04-11
BOS,ORL,BOS,ORL,52f2c087ddbd75540abaabd2,2000-04-12
CHH,ATL,CHH,ATL,52f2c088ddbd75540abaabd3,2000-04-12
CLE,MIL,MIL,CLE,52f2c089ddbd75540abaabd4,2000-04-12
DET,MIA,DET,MIA,52f2c089ddbd75540abaabd5,2000-04-12
IND,TOR,IND,TOR,52f2c08addbd75540abaabd6,2000-04-12
NYK,NJN,NYK,NJN,52f2c08addbd75540abaabd7,2000-04-12
PHI,WAS,PHI,WAS,52f2c08bddbd75540abaabd8,2000-04-12
PHO,VAN,PHO,VAN,52f2c08bddbd75540abaabd9,2000-04-12
SEA,MIN,SEA,MIN,52f2c08cddbd75540abaabda,2000-04-12
UTA,LAC,UTA,LAC,52f2c08cddbd75540abaabdb,2000-04-12
CHI,WAS,WAS,CHI,52f2c08dddbd75540abaabdc,2000-04-13
HOU,DAL,HOU,DAL,52f2c08dddbd75540abaabdd,2000-04-13
SAC,GSW,SAC,GSW,52f2c08eddbd75540abaabde,2000-04-13
SAS,POR,POR,SAS,52f2c08eddbd75540abaabdf,2000-04-13
ATL,PHI,PHI,ATL,52f2c08fddbd75540abaabe0,2000-04-14
BOS,CHI,BOS,CHI,52f2c08fddbd75540abaabe1,2000-04-14
DAL,SEA,DAL,SEA,52f2c090ddbd75540abaabe2,2000-04-14
DEN,GSW,DEN,GSW,52f2c090ddbd75540abaabe3,2000-04-14
LAL,SAC,LAL,SAC,52f2c091ddbd75540abaabe4,2000-04-14
MIA,IND,IND,MIA,52f2c091ddbd75540abaabe5,2000-04-14
MIL,CHH,CHH,MIL,52f2c092ddbd75540abaabe6,2000-04-14
NJN,ORL,ORL,NJN,52f2c092ddbd75540abaabe7,2000-04-14
PHO,LAC,PHO,LAC,52f2c093ddbd75540abaabe8,2000-04-14
TOR,NYK,TOR,NYK,52f2c093ddbd75540abaabe9,2000-04-14
VAN,MIN,MIN,VAN,52f2c094ddbd75540abaabea,2000-04-14
CLE,NYK,CLE,NYK,52f2c094ddbd75540abaabeb,2000-04-15
LAC,DEN,DEN,LAC,52f2c095ddbd75540abaabec,2000-04-15
PHI,DET,PHI,DET,52f2c095ddbd75540abaabed,2000-04-15
SAS,UTA,SAS,UTA,52f2c096ddbd75540abaabee,2000-04-15
WAS,MIL,MIL,WAS,52f2c096ddbd75540abaabef,2000-04-15
ATL,CLE,ATL,CLE,52f2c097ddbd75540abaabf0,2000-04-16
BOS,CHH,CHH,BOS,52f2c097ddbd75540abaabf1,2000-04-16
DAL,VAN,DAL,VAN,52f2c098ddbd75540abaabf2,2000-04-16
DET,IND,IND,DET,52f2c099ddbd75540abaabf3,2000-04-16
MIA,SAC,MIA,SAC,52f2beaeddbd75540abaa835,1999-11-29
NYK,DAL,NYK,DAL,52f2beafddbd75540abaa836,1999-11-29
POR,IND,IND,POR,52f2beafddbd75540abaa837,1999-11-29
UTA,GSW,UTA,GSW,52f2beb0ddbd75540abaa838,1999-11-29
VAN,HOU,HOU,VAN,52f2beb0ddbd75540abaa839,1999-11-29
CLE,DAL,CLE,DAL,52f2beb1ddbd75540abaa83a,1999-11-30
LAC,PHO,PHO,LAC,52f2beb1ddbd75540abaa83b,1999-11-30
MIN,DEN,MIN,DEN,52f2beb1ddbd75540abaa83c,1999-11-30
NJN,WAS,WAS,NJN,52f2beb2ddbd75540abaa83d,1999-11-30
ORL,SAC,SAC,ORL,52f2beb2ddbd75540abaa83e,1999-11-30
PHI,NYK,PHI,NYK,52f2beb3ddbd75540abaa83f,1999-11-30
SAS,DET,SAS,DET,52f2beb3ddbd75540abaa840,1999-11-30
SEA,LAL,LAL,SEA,52f2beb4ddbd75540abaa841,1999-11-30
TOR,ATL,ATL,TOR,52f2beb4ddbd75540abaa842,1999-11-30
DEN,DET,DEN,DET,52f2beb5ddbd75540abaa843,1999-12-01
LAL,GSW,LAL,GSW,52f2beb5ddbd75540abaa844,1999-12-01
MIA,PHI,MIA,PHI,52f2beb6ddbd75540abaa845,1999-12-01
PHO,HOU,PHO,HOU,52f2beb6ddbd75540abaa846,1999-12-01
POR,CHH,POR,CHH,52f2beb7ddbd75540abaa847,1999-12-01
VAN,IND,IND,VAN,52f2beb7ddbd75540abaa848,1999-12-01
NYK,MIL,NYK,MIL,52f2c153ddbd75540abaad72,2000-12-17
TOR,LAL,LAL,TOR,52f2c154ddbd75540abaad73,2000-12-17
VAN,ORL,ORL,VAN,52f2c154ddbd75540abaad74,2000-12-17
BOS,DAL,DAL,BOS,52f2c155ddbd75540abaad75,2000-12-18
